3.1	0.00020126	7.81E-07
3.2	0.00034908	2.54E-07
3.3	0.0005522	5.37E-07
3.4	0.00046244	6.11E-07
3.5	0.00057246	1.02E-06
3.6	0.00068699	8.23E-07
3.7	0.00073983	1.78E-06
3.8	0.00083206	5.77E-07
3.9	0.0010723	1.95E-06
4	0.00110085	4.37E-07
