# Time 1/2<111>_Density <100>_Density <110>_Density Total_Density
5.090000e+02 3.210617e+16 6.715497e+15 7.036733e+13 3.889203e+16
5.100000e+02 3.221506e+16 6.905342e+15 6.970336e+13 3.919011e+16
5.110000e+02 3.191058e+16 7.069520e+15 6.681380e+13 3.904691e+16
5.120000e+02 3.230730e+16 6.996039e+15 3.104784e+13 3.933439e+16
5.130000e+02 3.169754e+16 7.088155e+15 5.421164e+13 3.883990e+16
5.140000e+02 3.210016e+16 6.919943e+15 4.006674e+13 3.906017e+16
5.150000e+02 3.256718e+16 6.912242e+15 3.149491e+13 3.951091e+16
5.160000e+02 3.254676e+16 6.820735e+15 1.902310e+13 3.938652e+16
5.170000e+02 3.271080e+16 6.786663e+15 2.456735e+13 3.952203e+16
5.180000e+02 3.278502e+16 6.979336e+15 2.969387e+13 3.979405e+16
5.190000e+02 3.233479e+16 6.878501e+15 2.901591e+13 3.924230e+16
5.200000e+02 3.219898e+16 6.949182e+15 3.034598e+13 3.917850e+16
5.210000e+02 3.193373e+16 7.091065e+15 2.242383e+13 3.904722e+16
5.220000e+02 3.173340e+16 7.118270e+15 2.966270e+13 3.888133e+16
5.230000e+02 3.188652e+16 6.931004e+15 2.672101e+13 3.884424e+16
5.240000e+02 3.199881e+16 6.849973e+15 3.820582e+13 3.888699e+16
5.250000e+02 3.136786e+16 6.901513e+15 0.000000e+00 3.826937e+16
5.260000e+02 3.108268e+16 6.783177e+15 3.039235e+13 3.789625e+16
5.270000e+02 3.047042e+16 6.964321e+15 2.989277e+13 3.746464e+16
5.280000e+02 3.007071e+16 7.225300e+15 0.000000e+00 3.729601e+16
5.290000e+02 2.992403e+16 7.254362e+15 1.006187e+13 3.718846e+16
5.300000e+02 2.991548e+16 7.202924e+15 1.132468e+13 3.712973e+16
5.310000e+02 2.955614e+16 7.104067e+15 2.722086e+13 3.668743e+16
5.320000e+02 2.981803e+16 7.015500e+15 0.000000e+00 3.683353e+16
5.330000e+02 2.997946e+16 6.935718e+15 2.289974e+13 3.693808e+16
5.340000e+02 2.973336e+16 6.881500e+15 1.628994e+13 3.663115e+16
5.350000e+02 2.993084e+16 6.860665e+15 0.000000e+00 3.679150e+16
5.360000e+02 2.999500e+16 6.799154e+15 3.963367e+13 3.683379e+16
5.370000e+02 3.001655e+16 6.776764e+15 1.744917e+13 3.681077e+16
5.380000e+02 2.998423e+16 6.524877e+15 0.000000e+00 3.650911e+16
5.390000e+02 2.994008e+16 6.425922e+15 1.985358e+13 3.638586e+16
5.400000e+02 2.987053e+16 6.383771e+15 0.000000e+00 3.625430e+16
5.410000e+02 2.963513e+16 6.378852e+15 0.000000e+00 3.601398e+16
5.420000e+02 2.950838e+16 6.566906e+15 0.000000e+00 3.607528e+16
5.430000e+02 2.961736e+16 6.600703e+15 0.000000e+00 3.621806e+16
5.440000e+02 2.959793e+16 6.597939e+15 0.000000e+00 3.619587e+16
5.450000e+02 2.919012e+16 6.526562e+15 0.000000e+00 3.571668e+16
5.460000e+02 2.926496e+16 6.468385e+15 0.000000e+00 3.573335e+16
5.470000e+02 2.938374e+16 6.511483e+15 0.000000e+00 3.589522e+16
5.480000e+02 2.953096e+16 6.371232e+15 0.000000e+00 3.590220e+16
5.490000e+02 2.970769e+16 6.354167e+15 0.000000e+00 3.606186e+16
5.500000e+02 2.952983e+16 6.503160e+15 0.000000e+00 3.603299e+16
5.510000e+02 2.923754e+16 6.730248e+15 0.000000e+00 3.596779e+16
5.520000e+02 2.961190e+16 6.715471e+15 0.000000e+00 3.632737e+16
5.530000e+02 3.001011e+16 6.637288e+15 0.000000e+00 3.664740e+16
5.540000e+02 3.047727e+16 6.501570e+15 1.260882e+13 3.699145e+16
5.550000e+02 2.995457e+16 6.737271e+15 9.876587e+12 3.670172e+16
5.560000e+02 3.003339e+16 6.801587e+15 2.608668e+13 3.686107e+16
5.570000e+02 3.006736e+16 6.899776e+15 0.000000e+00 3.696713e+16
5.580000e+02 3.014963e+16 6.858553e+15 0.000000e+00 3.700818e+16
5.590000e+02 3.038574e+16 6.842707e+15 0.000000e+00 3.722844e+16
5.600000e+02 3.062461e+16 6.668559e+15 1.627803e+13 3.730945e+16
5.610000e+02 3.056571e+16 6.719134e+15 0.000000e+00 3.728484e+16
5.620000e+02 3.033984e+16 6.860242e+15 3.230762e+13 3.723239e+16
5.630000e+02 3.078483e+16 6.701500e+15 0.000000e+00 3.748633e+16
5.640000e+02 3.079935e+16 6.647420e+15 1.739047e+13 3.746416e+16
5.650000e+02 3.138201e+16 6.469395e+15 0.000000e+00 3.785141e+16
5.660000e+02 3.117199e+16 6.420817e+15 0.000000e+00 3.759281e+16
5.670000e+02 3.108183e+16 6.371244e+15 2.649111e+13 3.747956e+16
5.680000e+02 3.150378e+16 6.304642e+15 2.826123e+13 3.783668e+16
5.690000e+02 3.178414e+16 6.202933e+15 0.000000e+00 3.798707e+16
5.700000e+02 3.168940e+16 6.231093e+15 0.000000e+00 3.792049e+16
5.710000e+02 3.166636e+16 6.143400e+15 1.128828e+13 3.782104e+16
5.720000e+02 3.199721e+16 6.054938e+15 0.000000e+00 3.805215e+16
5.730000e+02 3.202586e+16 6.021472e+15 2.440281e+13 3.807174e+16
5.740000e+02 3.171807e+16 6.252852e+15 0.000000e+00 3.797093e+16
5.750000e+02 3.138894e+16 6.376714e+15 8.237107e+12 3.777389e+16
5.760000e+02 3.118617e+16 6.556889e+15 2.251362e+13 3.776557e+16
5.770000e+02 3.090338e+16 6.693932e+15 3.118492e+13 3.762849e+16
5.780000e+02 3.118327e+16 6.714930e+15 0.000000e+00 3.789820e+16
5.790000e+02 3.124528e+16 6.617637e+15 0.000000e+00 3.786291e+16
5.800000e+02 3.186686e+16 6.652098e+15 0.000000e+00 3.851895e+16
5.810000e+02 3.200785e+16 6.780562e+15 0.000000e+00 3.878842e+16
5.820000e+02 3.191677e+16 6.544984e+15 0.000000e+00 3.846176e+16
5.830000e+02 3.229439e+16 6.490707e+15 6.173946e+12 3.879127e+16
5.840000e+02 3.256585e+16 6.417313e+15 0.000000e+00 3.898317e+16
5.850000e+02 3.296572e+16 6.302937e+15 1.780715e+13 3.928646e+16
5.860000e+02 3.302621e+16 6.146222e+15 8.114814e+13 3.925358e+16
5.870000e+02 3.318539e+16 6.078406e+15 5.578048e+13 3.931958e+16
5.880000e+02 3.352813e+16 6.195991e+15 0.000000e+00 3.972413e+16
5.890000e+02 3.348099e+16 6.378383e+15 1.419242e+13 3.987357e+16
5.900000e+02 3.348607e+16 6.443861e+15 2.012267e+13 3.995006e+16
5.910000e+02 3.296478e+16 6.379208e+15 2.263563e+13 3.936662e+16
5.920000e+02 3.293859e+16 6.427469e+15 0.000000e+00 3.936606e+16
5.930000e+02 3.266557e+16 6.454079e+15 0.000000e+00 3.911965e+16
5.940000e+02 3.327810e+16 6.416574e+15 0.000000e+00 3.969468e+16
5.950000e+02 3.323686e+16 6.304368e+15 1.869634e+13 3.955993e+16
5.960000e+02 3.327903e+16 6.323614e+15 2.758555e+13 3.963023e+16
5.970000e+02 3.246109e+16 6.486731e+15 7.197909e+13 3.901980e+16
5.980000e+02 3.237904e+16 6.401238e+15 8.561745e+13 3.886590e+16
5.990000e+02 3.260102e+16 6.356965e+15 2.887429e+13 3.898686e+16
6.000000e+02 3.240531e+16 6.457385e+15 3.053284e+13 3.889323e+16
6.010000e+02 3.231542e+16 6.633534e+15 4.855638e+13 3.899751e+16
6.020000e+02 3.257586e+16 6.450524e+15 2.031394e+13 3.904670e+16
6.030000e+02 3.270612e+16 6.261185e+15 4.477636e+13 3.901208e+16
6.040000e+02 3.283201e+16 6.220141e+15 1.440663e+13 3.906655e+16
6.050000e+02 3.282763e+16 6.205864e+15 1.677847e+13 3.905028e+16
6.060000e+02 3.294913e+16 6.199853e+15 2.535317e+13 3.917434e+16
6.070000e+02 3.284943e+16 6.159518e+15 0.000000e+00 3.900895e+16
6.080000e+02 3.262453e+16 5.925651e+15 3.657808e+13 3.858676e+16
6.090000e+02 3.211770e+16 6.174660e+15 0.000000e+00 3.829236e+16
6.100000e+02 3.188721e+16 5.930138e+15 1.847971e+13 3.783583e+16
6.110000e+02 3.152338e+16 5.919955e+15 3.563513e+13 3.747897e+16
6.120000e+02 3.121536e+16 5.742968e+15 1.963115e+13 3.697796e+16
6.130000e+02 3.119044e+16 5.791115e+15 0.000000e+00 3.698155e+16
6.140000e+02 3.070117e+16 6.008484e+15 0.000000e+00 3.670965e+16
6.150000e+02 3.100965e+16 5.649298e+15 0.000000e+00 3.665895e+16
6.160000e+02 3.119074e+16 5.565203e+15 0.000000e+00 3.675594e+16
6.170000e+02 3.092586e+16 5.554158e+15 0.000000e+00 3.648002e+16
6.180000e+02 3.094577e+16 5.624209e+15 0.000000e+00 3.656997e+16
6.190000e+02 3.151784e+16 5.418064e+15 0.000000e+00 3.693591e+16
6.200000e+02 3.151991e+16 5.354919e+15 0.000000e+00 3.687483e+16
6.210000e+02 3.182798e+16 5.441646e+15 3.861251e+13 3.730824e+16
6.220000e+02 3.199199e+16 5.406611e+15 2.743432e+13 3.742604e+16
6.230000e+02 3.169391e+16 5.531166e+15 2.221896e+13 3.724729e+16
6.240000e+02 3.196338e+16 5.278124e+15 3.228709e+13 3.727379e+16
6.250000e+02 3.213660e+16 5.415470e+15 3.964302e+13 3.759171e+16
6.260000e+02 3.163455e+16 5.329204e+15 1.908024e+13 3.698284e+16
6.270000e+02 3.148141e+16 5.370503e+15 0.000000e+00 3.685191e+16
6.280000e+02 3.126482e+16 5.271818e+15 0.000000e+00 3.653664e+16
6.290000e+02 3.138260e+16 5.186114e+15 1.468193e+13 3.658339e+16
6.300000e+02 3.145822e+16 5.404875e+15 1.119845e+13 3.687429e+16
6.310000e+02 3.114353e+16 5.475552e+15 4.788236e+13 3.666696e+16
6.320000e+02 3.104994e+16 5.454557e+15 4.527626e+13 3.654977e+16
6.330000e+02 3.144193e+16 5.460540e+15 5.497241e+13 3.695744e+16
6.340000e+02 3.134926e+16 5.488235e+15 0.000000e+00 3.683749e+16
6.350000e+02 3.121381e+16 5.495626e+15 6.584552e+13 3.677528e+16
6.360000e+02 3.128737e+16 5.538413e+15 5.440312e+13 3.688019e+16
6.370000e+02 3.144507e+16 5.622731e+15 2.218624e+13 3.708999e+16
6.380000e+02 3.168523e+16 5.606882e+15 1.805972e+13 3.731017e+16
6.390000e+02 3.175649e+16 5.756695e+15 1.881013e+13 3.753199e+16
6.400000e+02 3.184485e+16 5.925029e+15 3.741505e+13 3.780729e+16
6.410000e+02 3.227909e+16 6.074512e+15 1.606214e+13 3.836967e+16
6.420000e+02 3.219479e+16 6.228495e+15 4.520406e+13 3.846849e+16
6.430000e+02 3.200417e+16 6.218021e+15 2.225490e+13 3.824445e+16
6.440000e+02 3.189973e+16 6.426944e+15 2.127450e+13 3.834795e+16
6.450000e+02 3.220552e+16 6.401053e+15 1.598439e+13 3.862256e+16
6.460000e+02 3.214862e+16 6.510658e+15 2.878242e+13 3.868806e+16
6.470000e+02 3.220628e+16 6.672310e+15 9.791268e+12 3.888838e+16
6.480000e+02 3.170942e+16 6.754655e+15 0.000000e+00 3.846408e+16
6.490000e+02 3.121895e+16 6.923286e+15 0.000000e+00 3.814224e+16
6.500000e+02 3.138890e+16 6.913053e+15 2.121188e+13 3.832317e+16
6.510000e+02 3.163100e+16 6.998316e+15 0.000000e+00 3.862932e+16
6.520000e+02 3.134863e+16 6.912801e+15 3.760718e+13 3.829903e+16
6.530000e+02 3.183559e+16 6.912361e+15 0.000000e+00 3.874796e+16
6.540000e+02 3.204226e+16 6.954539e+15 0.000000e+00 3.899680e+16
6.550000e+02 3.201293e+16 6.863233e+15 6.224820e+13 3.893841e+16
6.560000e+02 3.166132e+16 7.208737e+15 8.631112e+12 3.887868e+16
6.570000e+02 3.104383e+16 7.139070e+15 4.152070e+13 3.822442e+16
6.580000e+02 3.144576e+16 7.180685e+15 0.000000e+00 3.862645e+16
6.590000e+02 3.087304e+16 6.971501e+15 0.000000e+00 3.784454e+16
6.600000e+02 3.078202e+16 6.863900e+15 1.288699e+13 3.765881e+16
6.610000e+02 3.086580e+16 7.208990e+15 0.000000e+00 3.807479e+16
6.620000e+02 3.048007e+16 7.090344e+15 0.000000e+00 3.757041e+16
6.630000e+02 3.054711e+16 7.079891e+15 0.000000e+00 3.762700e+16
6.640000e+02 3.048204e+16 6.877726e+15 0.000000e+00 3.735976e+16
6.650000e+02 3.017062e+16 6.894300e+15 1.858783e+13 3.708350e+16
6.660000e+02 3.024330e+16 6.850874e+15 0.000000e+00 3.709418e+16
6.670000e+02 3.014423e+16 6.945542e+15 5.160763e+13 3.714138e+16
6.680000e+02 3.044910e+16 6.849244e+15 4.861885e+13 3.734697e+16
6.690000e+02 3.047915e+16 6.897785e+15 1.809443e+13 3.739503e+16
6.700000e+02 3.046559e+16 6.792048e+15 1.816442e+13 3.727580e+16
6.710000e+02 3.079012e+16 6.705091e+15 3.163309e+13 3.752685e+16
6.720000e+02 3.077819e+16 6.614591e+15 8.549202e+13 3.747828e+16
6.730000e+02 3.144500e+16 6.550515e+15 8.780222e+13 3.808332e+16
6.740000e+02 3.196238e+16 6.309860e+15 7.660809e+13 3.834885e+16
6.750000e+02 3.251303e+16 6.266538e+15 1.252983e+14 3.890486e+16
6.760000e+02 3.210706e+16 6.441710e+15 1.009993e+14 3.864977e+16
6.770000e+02 3.219527e+16 6.522768e+15 8.145388e+13 3.879949e+16
6.780000e+02 3.236870e+16 6.395221e+15 2.868493e+13 3.879260e+16
6.790000e+02 3.246317e+16 6.521964e+15 1.703589e+13 3.900217e+16
6.800000e+02 3.264785e+16 6.515487e+15 5.736000e+13 3.922069e+16
6.810000e+02 3.324589e+16 6.224769e+15 2.709018e+13 3.949775e+16
6.820000e+02 3.337970e+16 6.468652e+15 2.597824e+13 3.987433e+16
6.830000e+02 3.349193e+16 6.359205e+15 0.000000e+00 3.985114e+16
6.840000e+02 3.347981e+16 6.358989e+15 0.000000e+00 3.983880e+16
6.850000e+02 3.321476e+16 6.199117e+15 2.609052e+13 3.943997e+16
6.860000e+02 3.336178e+16 5.971603e+15 0.000000e+00 3.933338e+16
6.870000e+02 3.320890e+16 5.906301e+15 1.283238e+13 3.912804e+16
6.880000e+02 3.367221e+16 5.956142e+15 1.243722e+13 3.964079e+16
6.890000e+02 3.380609e+16 5.841091e+15 0.000000e+00 3.964719e+16
6.900000e+02 3.402517e+16 5.791113e+15 0.000000e+00 3.981628e+16
6.910000e+02 3.381071e+16 5.468994e+15 3.075903e+13 3.931046e+16
6.920000e+02 3.363333e+16 5.464877e+15 0.000000e+00 3.909821e+16
6.930000e+02 3.386680e+16 5.407907e+15 5.133966e+13 3.932605e+16
6.940000e+02 3.435391e+16 5.103156e+15 2.104313e+13 3.947811e+16
6.950000e+02 3.451454e+16 5.106146e+15 3.643826e+13 3.965712e+16
6.960000e+02 3.441871e+16 5.162624e+15 0.000000e+00 3.958134e+16
6.970000e+02 3.449657e+16 5.131166e+15 3.513367e+13 3.966287e+16
6.980000e+02 3.456390e+16 5.271940e+15 4.522417e+13 3.988107e+16
6.990000e+02 3.423654e+16 4.965531e+15 3.128127e+13 3.923335e+16
7.000000e+02 3.436247e+16 4.905964e+15 6.937042e+13 3.933781e+16
7.010000e+02 3.452594e+16 4.839095e+15 0.000000e+00 3.936504e+16
7.020000e+02 3.496878e+16 4.818347e+15 2.045849e+13 3.980758e+16
7.030000e+02 3.520010e+16 4.752940e+15 0.000000e+00 3.995304e+16
7.040000e+02 3.530900e+16 4.734383e+15 1.445717e+13 4.005784e+16
7.050000e+02 3.539276e+16 4.734666e+15 4.781939e+13 4.017525e+16
7.060000e+02 3.521476e+16 4.740664e+15 0.000000e+00 3.995542e+16
7.070000e+02 3.538507e+16 4.686566e+15 3.215874e+13 4.010380e+16
7.080000e+02 3.495906e+16 4.758167e+15 0.000000e+00 3.971722e+16
7.090000e+02 3.496696e+16 4.842108e+15 0.000000e+00 3.980907e+16
7.100000e+02 3.480225e+16 4.917031e+15 0.000000e+00 3.971929e+16
7.110000e+02 3.465431e+16 5.188723e+15 1.019252e+13 3.985322e+16
7.120000e+02 3.489562e+16 5.015576e+15 1.100046e+13 3.992220e+16
7.130000e+02 3.526248e+16 5.140248e+15 1.405643e+13 4.041678e+16
7.140000e+02 3.464478e+16 5.534136e+15 4.714223e+13 4.022606e+16
7.150000e+02 3.495354e+16 5.339138e+15 5.841606e+13 4.035110e+16
7.160000e+02 3.564257e+16 5.429705e+15 6.070156e+13 4.113297e+16
7.170000e+02 3.504905e+16 5.369021e+15 9.678735e+13 4.051486e+16
7.180000e+02 3.477276e+16 5.576209e+15 8.560648e+13 4.043457e+16
7.190000e+02 3.544428e+16 5.370802e+15 4.460251e+13 4.085969e+16
7.200000e+02 3.512795e+16 5.511257e+15 3.297942e+13 4.067218e+16
7.210000e+02 3.500830e+16 5.939741e+15 2.526236e+13 4.097330e+16
7.220000e+02 3.483529e+16 5.987018e+15 1.999874e+13 4.084231e+16
7.230000e+02 3.456922e+16 5.907012e+15 5.912497e+13 4.053536e+16
7.240000e+02 3.402243e+16 6.084594e+15 0.000000e+00 4.010702e+16
7.250000e+02 3.371153e+16 6.269338e+15 4.319526e+13 4.002407e+16
7.260000e+02 3.364657e+16 6.147280e+15 6.490284e+13 3.985875e+16
7.270000e+02 3.376272e+16 6.067370e+15 3.329215e+13 3.986338e+16
7.280000e+02 3.353261e+16 6.233211e+15 6.665349e+13 3.983248e+16
7.290000e+02 3.318560e+16 6.321592e+15 6.951555e+13 3.957671e+16
7.300000e+02 3.292984e+16 6.369650e+15 7.287173e+13 3.937236e+16
7.310000e+02 3.301965e+16 6.362973e+15 8.931286e+13 3.947194e+16
7.320000e+02 3.297674e+16 6.417839e+15 9.652067e+13 3.949110e+16
7.330000e+02 3.264903e+16 6.433223e+15 5.164748e+13 3.913390e+16
7.340000e+02 3.314618e+16 6.638113e+15 3.111888e+13 3.981541e+16
7.350000e+02 3.304489e+16 6.727163e+15 4.382724e+13 3.981588e+16
7.360000e+02 3.313070e+16 6.634704e+15 6.559646e+13 3.983100e+16
7.370000e+02 3.284497e+16 6.532812e+15 7.984230e+13 3.945762e+16
7.380000e+02 3.280568e+16 6.677532e+15 8.066866e+13 3.956388e+16
7.390000e+02 3.303978e+16 6.663556e+15 7.752186e+13 3.978086e+16
7.400000e+02 3.297155e+16 6.731862e+15 7.215871e+13 3.977557e+16
7.410000e+02 3.335399e+16 6.671103e+15 8.276275e+13 4.010786e+16
7.420000e+02 3.346453e+16 6.526416e+15 9.328218e+13 4.008423e+16
7.430000e+02 3.379410e+16 6.400761e+15 6.476990e+13 4.025963e+16
7.440000e+02 3.474410e+16 6.356721e+15 0.000000e+00 4.110082e+16
7.450000e+02 3.427722e+16 6.162589e+15 4.978413e+13 4.048960e+16
7.460000e+02 3.449198e+16 6.327545e+15 5.411210e+13 4.087364e+16
7.470000e+02 3.407248e+16 6.496508e+15 8.983808e+13 4.065882e+16
7.480000e+02 3.401392e+16 6.492240e+15 5.118388e+13 4.055734e+16
7.490000e+02 3.394702e+16 6.652418e+15 1.214050e+14 4.072084e+16
7.500000e+02 3.378611e+16 6.755975e+15 1.269481e+14 4.066904e+16
7.510000e+02 3.391602e+16 6.645120e+15 2.081745e+14 4.076931e+16
7.520000e+02 3.413333e+16 6.536372e+15 1.406424e+14 4.081035e+16
7.530000e+02 3.362513e+16 6.831400e+15 9.574587e+13 4.055228e+16
7.540000e+02 3.420673e+16 7.022534e+15 6.145362e+13 4.129072e+16
7.550000e+02 3.415155e+16 7.091124e+15 7.969109e+13 4.132237e+16
7.560000e+02 3.378790e+16 7.212066e+15 5.509703e+13 4.105506e+16
7.570000e+02 3.402134e+16 7.191976e+15 1.723866e+13 4.123056e+16
7.580000e+02 3.400632e+16 7.080885e+15 2.926457e+13 4.111647e+16
7.590000e+02 3.410908e+16 6.932799e+15 6.171605e+13 4.110360e+16
7.600000e+02 3.405507e+16 7.009382e+15 7.009995e+13 4.113455e+16
7.610000e+02 3.453467e+16 7.062863e+15 0.000000e+00 4.159753e+16
7.620000e+02 3.434159e+16 7.363469e+15 4.593028e+13 4.175099e+16
7.630000e+02 3.444548e+16 7.191810e+15 1.532015e+13 4.165261e+16
7.640000e+02 3.467440e+16 7.228601e+15 1.733309e+13 4.192033e+16
7.650000e+02 3.431514e+16 7.154193e+15 3.728231e+13 4.150662e+16
7.660000e+02 3.425021e+16 7.296164e+15 4.158500e+13 4.158796e+16
7.670000e+02 3.382025e+16 7.323124e+15 0.000000e+00 4.114338e+16
7.680000e+02 3.360223e+16 6.968175e+15 2.831257e+13 4.059871e+16
7.690000e+02 3.385177e+16 6.997082e+15 4.541580e+13 4.089427e+16
7.700000e+02 3.399351e+16 6.587417e+15 2.371056e+13 4.060464e+16
7.710000e+02 3.368896e+16 6.754766e+15 8.037993e+13 4.052411e+16
7.720000e+02 3.347247e+16 6.761131e+15 1.418655e+14 4.037546e+16
7.730000e+02 3.382393e+16 7.022509e+15 3.877667e+13 4.088522e+16
7.740000e+02 3.357290e+16 7.131296e+15 2.004586e+13 4.072424e+16
7.750000e+02 3.352934e+16 7.126895e+15 1.267289e+13 4.066891e+16
7.760000e+02 3.425535e+16 7.109766e+15 1.712714e+13 4.138224e+16
7.770000e+02 3.449997e+16 7.010602e+15 1.065394e+13 4.152122e+16
7.780000e+02 3.432242e+16 7.117259e+15 2.094538e+13 4.146062e+16
7.790000e+02 3.459762e+16 6.928957e+15 1.953667e+13 4.154611e+16
7.800000e+02 3.469136e+16 6.558254e+15 0.000000e+00 4.124961e+16
7.810000e+02 3.464584e+16 6.617504e+15 0.000000e+00 4.126335e+16
7.820000e+02 3.423763e+16 6.674937e+15 0.000000e+00 4.091256e+16
7.830000e+02 3.408295e+16 6.557282e+15 1.100853e+13 4.065124e+16
7.840000e+02 3.391910e+16 6.885443e+15 0.000000e+00 4.080454e+16
7.850000e+02 3.324493e+16 6.876861e+15 7.561734e+13 4.019741e+16
7.860000e+02 3.323700e+16 6.861431e+15 1.844037e+13 4.011687e+16
7.870000e+02 3.323232e+16 6.962646e+15 3.331882e+13 4.022828e+16
7.880000e+02 3.324304e+16 6.770183e+15 0.000000e+00 4.001323e+16
7.890000e+02 3.274429e+16 7.010886e+15 0.000000e+00 3.975518e+16
7.900000e+02 3.316907e+16 6.897208e+15 0.000000e+00 4.006628e+16
7.910000e+02 3.306366e+16 6.859647e+15 3.001365e+13 3.995332e+16
7.920000e+02 3.306068e+16 6.663892e+15 9.932273e+12 3.973451e+16
7.930000e+02 3.298786e+16 6.743423e+15 0.000000e+00 3.973128e+16
7.940000e+02 3.310457e+16 6.662672e+15 1.836297e+13 3.978561e+16
7.950000e+02 3.288650e+16 6.657512e+15 8.614759e+13 3.963016e+16
7.960000e+02 3.278899e+16 6.692331e+15 5.029118e+13 3.953161e+16
7.970000e+02 3.299786e+16 6.619005e+15 7.063722e+13 3.968751e+16
7.980000e+02 3.286176e+16 6.740261e+15 6.432411e+13 3.966634e+16
7.990000e+02 3.289263e+16 6.783062e+15 8.114874e+13 3.975684e+16
8.000000e+02 3.273039e+16 6.774805e+15 9.815266e+13 3.960334e+16
8.010000e+02 3.252321e+16 6.785851e+15 7.727192e+13 3.938633e+16
8.020000e+02 3.266690e+16 6.837488e+15 5.414541e+13 3.955853e+16
8.030000e+02 3.289130e+16 6.830066e+15 3.347898e+13 3.975485e+16
8.040000e+02 3.281617e+16 6.997218e+15 0.000000e+00 3.981338e+16
8.050000e+02 3.278899e+16 7.103223e+15 0.000000e+00 3.989221e+16
8.060000e+02 3.336275e+16 6.860899e+15 0.000000e+00 4.022365e+16
8.070000e+02 3.331866e+16 6.933626e+15 0.000000e+00 4.025228e+16
8.080000e+02 3.306156e+16 6.894657e+15 0.000000e+00 3.995622e+16
8.090000e+02 3.298509e+16 6.969081e+15 0.000000e+00 3.995417e+16
8.100000e+02 3.222914e+16 6.928441e+15 0.000000e+00 3.915758e+16
8.110000e+02 3.206552e+16 6.780986e+15 0.000000e+00 3.884650e+16
8.120000e+02 3.236106e+16 6.756035e+15 0.000000e+00 3.911710e+16
8.130000e+02 3.239675e+16 6.621022e+15 2.541233e+13 3.904319e+16
8.140000e+02 3.204794e+16 6.692649e+15 6.821968e+13 3.880881e+16
8.150000e+02 3.211412e+16 6.451122e+15 1.097572e+13 3.857621e+16
8.160000e+02 3.247274e+16 6.539201e+15 1.897128e+13 3.903091e+16
8.170000e+02 3.199505e+16 6.672124e+15 1.856323e+13 3.868574e+16
8.180000e+02 3.177814e+16 6.669364e+15 0.000000e+00 3.844750e+16
8.190000e+02 3.172535e+16 6.756564e+15 1.531625e+13 3.849723e+16
8.200000e+02 3.148621e+16 6.869062e+15 0.000000e+00 3.835527e+16
8.210000e+02 3.120353e+16 6.984243e+15 1.306427e+13 3.820084e+16
8.220000e+02 3.145138e+16 7.001059e+15 2.458278e+13 3.847702e+16
8.230000e+02 3.163638e+16 7.009613e+15 1.933765e+13 3.866533e+16
8.240000e+02 3.146251e+16 6.959825e+15 0.000000e+00 3.842234e+16
8.250000e+02 3.147886e+16 6.936439e+15 0.000000e+00 3.841530e+16
8.260000e+02 3.166055e+16 6.772581e+15 1.373199e+13 3.844687e+16
8.270000e+02 3.207017e+16 6.582496e+15 0.000000e+00 3.865266e+16
8.280000e+02 3.198149e+16 6.770977e+15 0.000000e+00 3.875247e+16
8.290000e+02 3.174543e+16 6.745694e+15 0.000000e+00 3.849112e+16
8.300000e+02 3.157026e+16 6.838741e+15 2.009628e+13 3.842910e+16
8.310000e+02 3.133080e+16 7.019584e+15 0.000000e+00 3.835038e+16
8.320000e+02 3.170270e+16 6.840026e+15 2.400338e+13 3.856673e+16
8.330000e+02 3.157679e+16 6.942240e+15 0.000000e+00 3.851903e+16
8.340000e+02 3.167354e+16 6.960066e+15 2.784105e+13 3.866144e+16
8.350000e+02 3.181832e+16 7.069352e+15 0.000000e+00 3.888767e+16
8.360000e+02 3.158161e+16 6.990869e+15 6.216744e+13 3.863465e+16
8.370000e+02 3.163482e+16 7.068136e+15 1.154838e+13 3.871450e+16
8.380000e+02 3.180663e+16 6.963121e+15 0.000000e+00 3.876975e+16
8.390000e+02 3.194301e+16 6.954797e+15 3.553010e+13 3.893333e+16
8.400000e+02 3.221680e+16 7.088070e+15 5.059748e+13 3.935547e+16
8.410000e+02 3.256575e+16 6.660336e+15 5.635528e+13 3.928244e+16
8.420000e+02 3.301351e+16 6.691797e+15 6.466703e+13 3.976997e+16
8.430000e+02 3.290469e+16 6.796327e+15 6.844856e+13 3.976947e+16
8.440000e+02 3.316542e+16 6.746433e+15 6.737076e+13 3.997922e+16
8.450000e+02 3.309538e+16 6.821865e+15 4.247259e+13 3.995972e+16
8.460000e+02 3.319159e+16 6.811400e+15 3.018737e+13 4.003318e+16
8.470000e+02 3.263653e+16 6.669839e+15 5.767977e+13 3.936405e+16
8.480000e+02 3.270559e+16 6.568276e+15 4.641658e+13 3.932028e+16
8.490000e+02 3.255475e+16 6.696311e+15 3.741793e+13 3.928848e+16
8.500000e+02 3.241747e+16 6.644886e+15 8.980748e+13 3.915217e+16
8.510000e+02 3.262740e+16 6.748691e+15 5.026530e+13 3.942635e+16
8.520000e+02 3.270022e+16 6.798211e+15 1.392218e+13 3.951235e+16
8.530000e+02 3.293099e+16 6.706196e+15 4.697339e+13 3.968416e+16
8.540000e+02 3.288624e+16 6.722858e+15 3.941397e+13 3.964851e+16
8.550000e+02 3.309458e+16 6.710827e+15 4.554019e+13 3.985095e+16
8.560000e+02 3.338830e+16 6.610962e+15 4.002284e+13 4.003929e+16
8.570000e+02 3.360533e+16 6.419108e+15 0.000000e+00 4.002444e+16
